index,influence,race,age,gender,file_path
0,-0.08155138790607452,0,-1,-1,crop_part1\100_1_0_20170110183726390.jpg.chip.jpg
1,-0.02090272307395935,2,-1,-1,crop_part1\100_1_2_20170105174847679.jpg.chip.jpg
2,4.0962018966674805,2,-1,-1,crop_part1\101_1_2_20170105174739309.jpg.chip.jpg
3,-2.910929651989136e-06,0,-1,-1,crop_part1\10_0_0_20161220222308131.jpg.chip.jpg
4,2.438402134430362e-06,0,-1,-1,crop_part1\10_0_0_20170103200329407.jpg.chip.jpg
5,-4.8127491027116776e-05,0,-1,-1,crop_part1\10_0_0_20170103200522151.jpg.chip.jpg
6,1.4492322407022584e-05,0,-1,-1,crop_part1\10_0_0_20170103233459275.jpg.chip.jpg
7,11.016195297241211,0,-1,-1,crop_part1\10_0_0_20170104013211746.jpg.chip.jpg
8,-0.002959416713565588,0,-1,-1,crop_part1\10_0_0_20170110215927291.jpg.chip.jpg
9,-2.9351744160521775e-05,0,-1,-1,crop_part1\10_0_0_20170110220033115.jpg.chip.jpg
10,-5.998741471557878e-05,0,-1,-1,crop_part1\10_0_0_20170110220111082.jpg.chip.jpg
11,0.00946727953851223,0,-1,-1,crop_part1\10_0_0_20170110220235233.jpg.chip.jpg
12,0.0005481915432028472,0,-1,-1,crop_part1\10_0_0_20170110220251986.jpg.chip.jpg
13,2.6574840545654297,0,-1,-1,crop_part1\10_0_0_20170110220255346.jpg.chip.jpg
14,2.2183454036712646,0,-1,-1,crop_part1\10_0_0_20170110220316298.jpg.chip.jpg
15,-1.8202499151229858,0,-1,-1,crop_part1\10_0_0_20170110220403810.jpg.chip.jpg
16,-0.014367506839334965,0,-1,-1,crop_part1\10_0_0_20170110220447314.jpg.chip.jpg
17,-8.147484186338261e-05,0,-1,-1,crop_part1\10_0_0_20170110220503946.jpg.chip.jpg
18,1.167589545249939,0,-1,-1,crop_part1\10_0_0_20170110220514186.jpg.chip.jpg
19,0.00030514129321090877,0,-1,-1,crop_part1\10_0_0_20170110220530650.jpg.chip.jpg
20,2.8479506969451904,0,-1,-1,crop_part1\10_0_0_20170110220539329.jpg.chip.jpg
21,-0.0006932815886102617,0,-1,-1,crop_part1\10_0_0_20170110220541850.jpg.chip.jpg
22,1.4011133316671476e-05,0,-1,-1,crop_part1\10_0_0_20170110220546177.jpg.chip.jpg
23,0.04694383591413498,0,-1,-1,crop_part1\10_0_0_20170110220548521.jpg.chip.jpg
24,-0.00012483018508646637,0,-1,-1,crop_part1\10_0_0_20170110220557169.jpg.chip.jpg
25,6.207855039974675e-05,0,-1,-1,crop_part1\10_0_0_20170110220644705.jpg.chip.jpg
26,-0.0007569852168671787,0,-1,-1,crop_part1\10_0_0_20170110220654150.jpg.chip.jpg
27,-8.323149681091309,0,-1,-1,crop_part1\10_0_0_20170110221714752.jpg.chip.jpg
28,2.695748844416812e-05,0,-1,-1,crop_part1\10_0_0_20170110221719390.jpg.chip.jpg
29,0.003496661549434066,0,-1,-1,crop_part1\10_0_0_20170110221811823.jpg.chip.jpg
30,-3.365829979884438e-05,0,-1,-1,crop_part1\10_0_0_20170110224223937.jpg.chip.jpg
31,-4.2868156015174463e-05,0,-1,-1,crop_part1\10_0_0_20170110224238891.jpg.chip.jpg
32,-8.558790432289243e-05,0,-1,-1,crop_part1\10_0_0_20170110224253445.jpg.chip.jpg
33,-2.5041831719363472e-08,0,-1,-1,crop_part1\10_0_0_20170110224255796.jpg.chip.jpg
34,-0.0015288536669686437,0,-1,-1,crop_part1\10_0_0_20170110224402264.jpg.chip.jpg
35,-0.00018076086416840553,0,-1,-1,crop_part1\10_0_0_20170110224406532.jpg.chip.jpg
36,-0.0026674470864236355,0,-1,-1,crop_part1\10_0_0_20170110224416035.jpg.chip.jpg
37,0.7439879775047302,0,-1,-1,crop_part1\10_0_0_20170110224500062.jpg.chip.jpg
38,0.1470813900232315,0,-1,-1,crop_part1\10_0_0_20170110224524253.jpg.chip.jpg
39,-0.04547596350312233,0,-1,-1,crop_part1\10_0_0_20170110224549512.jpg.chip.jpg
40,-0.03952553868293762,0,-1,-1,crop_part1\10_0_0_20170110224725285.jpg.chip.jpg
41,0.021968213841319084,0,-1,-1,crop_part1\10_0_0_20170110224757882.jpg.chip.jpg
42,-0.03993852809071541,0,-1,-1,crop_part1\10_0_0_20170110225013755.jpg.chip.jpg
43,0.0036635270807892084,0,-1,-1,crop_part1\10_0_0_20170110225035898.jpg.chip.jpg
44,1.5533430996583775e-05,0,-1,-1,crop_part1\10_0_0_20170110225227587.jpg.chip.jpg
45,0.03954104334115982,0,-1,-1,crop_part1\10_0_0_20170110225243501.jpg.chip.jpg
46,0.0004446278908289969,0,-1,-1,crop_part1\10_0_0_20170110225246490.jpg.chip.jpg
47,8.544607162475586,0,-1,-1,crop_part1\10_0_0_20170110225252799.jpg.chip.jpg
48,0.0012576939770951867,0,-1,-1,crop_part1\10_0_0_20170110225402690.jpg.chip.jpg
49,2.2407588958740234,0,-1,-1,crop_part1\10_0_0_20170110225414790.jpg.chip.jpg
50,-0.00029673794051632285,0,-1,-1,crop_part1\10_0_0_20170110225417177.jpg.chip.jpg
51,-2.019500732421875,0,-1,-1,crop_part1\10_0_0_20170110225421531.jpg.chip.jpg
52,-8.577035828238877e-07,0,-1,-1,crop_part1\10_0_0_20170110225442428.jpg.chip.jpg
53,-0.004326976835727692,0,-1,-1,crop_part1\10_0_0_20170110225444491.jpg.chip.jpg
54,-0.04067134112119675,0,-1,-1,crop_part1\10_0_0_20170110225451638.jpg.chip.jpg
55,0.00022689819161314517,0,-1,-1,crop_part1\10_0_0_20170110225502403.jpg.chip.jpg
56,-0.2189120501279831,0,-1,-1,crop_part1\10_0_0_20170110225505288.jpg.chip.jpg
57,2.3254330158233643,0,-1,-1,crop_part1\10_0_0_20170110225518663.jpg.chip.jpg
58,8.128584886435419e-05,0,-1,-1,crop_part1\10_0_0_20170110225528484.jpg.chip.jpg
59,2.0025456251460128e-05,0,-1,-1,crop_part1\10_0_0_20170110225537307.jpg.chip.jpg
60,-16.87763214111328,0,-1,-1,crop_part1\10_0_0_20170110225546130.jpg.chip.jpg
61,-0.00016699021216481924,0,-1,-1,crop_part1\10_0_0_20170110225557604.jpg.chip.jpg
62,-7.18312367098406e-05,0,-1,-1,crop_part1\10_0_0_20170110225601897.jpg.chip.jpg
63,0.918651819229126,1,-1,-1,crop_part1\10_0_1_20170104010841239.jpg.chip.jpg
64,-4.873475551605225,1,-1,-1,crop_part1\10_0_1_20170110220507258.jpg.chip.jpg
65,3.5835158824920654,1,-1,-1,crop_part1\10_0_1_20170110220523360.jpg.chip.jpg
66,0.24392101168632507,1,-1,-1,crop_part1\10_0_1_20170110223455893.jpg.chip.jpg
67,5.316083908081055,1,-1,-1,crop_part1\10_0_1_20170110223848885.jpg.chip.jpg
68,-0.7343688607215881,1,-1,-1,crop_part1\10_0_1_20170110225121326.jpg.chip.jpg
69,-8.069724082946777,1,-1,-1,crop_part1\10_0_1_20170110225339066.jpg.chip.jpg
70,-0.020061546936631203,2,-1,-1,crop_part1\10_0_2_20170110224230094.jpg.chip.jpg
71,0.003835749113932252,3,-1,-1,crop_part1\10_0_3_20161220215952636.jpg.chip.jpg
72,-0.06749403476715088,3,-1,-1,crop_part1\10_0_3_20170104225233504.jpg.chip.jpg
73,0.03255021199584007,3,-1,-1,crop_part1\10_0_3_20170104225238736.jpg.chip.jpg
74,0.9393842816352844,3,-1,-1,crop_part1\10_0_3_20170105175322885.jpg.chip.jpg
75,1.3954154253005981,4,-1,-1,crop_part1\10_0_4_20161221192738446.jpg.chip.jpg
76,1.7236446865354083e-06,4,-1,-1,crop_part1\10_0_4_20170103200335831.jpg.chip.jpg
77,-5.013274192810059,4,-1,-1,crop_part1\10_0_4_20170103200409638.jpg.chip.jpg
78,-8.410257339477539,4,-1,-1,crop_part1\10_0_4_20170103200443015.jpg.chip.jpg
79,-1.5203325748443604,4,-1,-1,crop_part1\10_0_4_20170103200501766.jpg.chip.jpg
80,-6.293247222900391,4,-1,-1,crop_part1\10_0_4_20170103201924664.jpg.chip.jpg
81,-4.780721187591553,4,-1,-1,crop_part1\10_0_4_20170103202338152.jpg.chip.jpg
82,-5.00048303604126,4,-1,-1,crop_part1\10_0_4_20170103212521420.jpg.chip.jpg
83,-1.279098629951477,4,-1,-1,crop_part1\10_0_4_20170103223451479.jpg.chip.jpg
84,-1.1293953657150269,4,-1,-1,crop_part1\10_0_4_20170104010810728.jpg.chip.jpg
85,2.941087404906284e-05,0,-1,-1,crop_part1\10_1_0_20161220222001459.jpg.chip.jpg
86,11.6220703125,0,-1,-1,crop_part1\10_1_0_20170103175323250.jpg.chip.jpg
87,-0.6922893524169922,0,-1,-1,crop_part1\10_1_0_20170103200654246.jpg.chip.jpg
88,-0.00015247674309648573,0,-1,-1,crop_part1\10_1_0_20170109201728056.jpg.chip.jpg
89,-0.40053367614746094,0,-1,-1,crop_part1\10_1_0_20170109202251032.jpg.chip.jpg
90,4.00756607632502e-06,0,-1,-1,crop_part1\10_1_0_20170109202346880.jpg.chip.jpg
91,0.04275570437312126,0,-1,-1,crop_part1\10_1_0_20170109203218966.jpg.chip.jpg
92,-2.49526309967041,0,-1,-1,crop_part1\10_1_0_20170109203245653.jpg.chip.jpg
93,-0.03111734613776207,0,-1,-1,crop_part1\10_1_0_20170109203357787.jpg.chip.jpg
94,-5.176195554668084e-05,0,-1,-1,crop_part1\10_1_0_20170109203427416.jpg.chip.jpg
95,0.00013481240603141487,0,-1,-1,crop_part1\10_1_0_20170109203438428.jpg.chip.jpg
96,-0.00016110346768982708,0,-1,-1,crop_part1\10_1_0_20170109203501969.jpg.chip.jpg
97,-0.22442565858364105,0,-1,-1,crop_part1\10_1_0_20170109203512075.jpg.chip.jpg
98,9.45655756368069e-07,0,-1,-1,crop_part1\10_1_0_20170109203556029.jpg.chip.jpg
99,-0.03130665421485901,0,-1,-1,crop_part1\10_1_0_20170109203608654.jpg.chip.jpg
100,-6.360997213050723e-05,0,-1,-1,crop_part1\10_1_0_20170109203642966.jpg.chip.jpg
101,4.307175913709216e-06,0,-1,-1,crop_part1\10_1_0_20170109203653735.jpg.chip.jpg
102,-2.498618414392695e-05,0,-1,-1,crop_part1\10_1_0_20170109203759972.jpg.chip.jpg
103,-0.0007801331812515855,0,-1,-1,crop_part1\10_1_0_20170109203905538.jpg.chip.jpg
104,0.0003666677512228489,0,-1,-1,crop_part1\10_1_0_20170109203917216.jpg.chip.jpg
105,0.026893742382526398,0,-1,-1,crop_part1\10_1_0_20170109203924076.jpg.chip.jpg
106,-3.016334267158527e-05,0,-1,-1,crop_part1\10_1_0_20170109204148144.jpg.chip.jpg
107,-0.572844386100769,0,-1,-1,crop_part1\10_1_0_20170109204244904.jpg.chip.jpg
108,0.00133876025211066,0,-1,-1,crop_part1\10_1_0_20170109204255055.jpg.chip.jpg
109,1.2890112884633709e-05,0,-1,-1,crop_part1\10_1_0_20170109204259563.jpg.chip.jpg
110,-0.9323457479476929,0,-1,-1,crop_part1\10_1_0_20170109204338404.jpg.chip.jpg
111,4.233239451423287e-06,0,-1,-1,crop_part1\10_1_0_20170109204422889.jpg.chip.jpg
112,-0.08365204930305481,0,-1,-1,crop_part1\10_1_0_20170109204435809.jpg.chip.jpg
113,-0.013913825154304504,0,-1,-1,crop_part1\10_1_0_20170109204502951.jpg.chip.jpg
114,1.1417976566008292e-05,0,-1,-1,crop_part1\10_1_0_20170109204617417.jpg.chip.jpg
115,0.0002853624173440039,0,-1,-1,crop_part1\10_1_0_20170109204746535.jpg.chip.jpg
116,0.0005953108775429428,0,-1,-1,crop_part1\10_1_0_20170109204844109.jpg.chip.jpg
117,0.1284826546907425,0,-1,-1,crop_part1\10_1_0_20170109204859493.jpg.chip.jpg
118,-2.9744234097961453e-07,0,-1,-1,crop_part1\10_1_0_20170109204931156.jpg.chip.jpg
119,-0.004684588871896267,0,-1,-1,crop_part1\10_1_0_20170109205003280.jpg.chip.jpg
120,-8.554313353670295e-06,0,-1,-1,crop_part1\10_1_0_20170109205134282.jpg.chip.jpg
121,0.007475573569536209,0,-1,-1,crop_part1\10_1_0_20170109205141310.jpg.chip.jpg
122,-0.0006208330160006881,0,-1,-1,crop_part1\10_1_0_20170109205208368.jpg.chip.jpg
123,0.0029792736750096083,0,-1,-1,crop_part1\10_1_0_20170110220649364.jpg.chip.jpg
124,-7.632279872894287,1,-1,-1,crop_part1\10_1_1_20170109202938302.jpg.chip.jpg
125,-4.553359508514404,1,-1,-1,crop_part1\10_1_1_20170109203348828.jpg.chip.jpg
126,4.033118724822998,1,-1,-1,crop_part1\10_1_1_20170109203520178.jpg.chip.jpg
127,3.8579025268554688,1,-1,-1,crop_part1\10_1_1_20170109203522559.jpg.chip.jpg
128,5.1287617683410645,1,-1,-1,crop_part1\10_1_1_20170109204636561.jpg.chip.jpg
129,-0.5459673404693604,1,-1,-1,crop_part1\10_1_1_20170110225155603.jpg.chip.jpg
130,3.1888818740844727,2,-1,-1,crop_part1\10_1_2_20170103201007646.jpg.chip.jpg
131,-3.964902877807617,2,-1,-1,crop_part1\10_1_2_20170104005417671.jpg.chip.jpg
132,0.00034723529824987054,2,-1,-1,crop_part1\10_1_2_20170109201545634.jpg.chip.jpg
133,1.1526601314544678,2,-1,-1,crop_part1\10_1_2_20170109205037024.jpg.chip.jpg
134,1.7816128730773926,3,-1,-1,crop_part1\10_1_3_20170104221633430.jpg.chip.jpg
135,-3.9170660972595215,3,-1,-1,crop_part1\10_1_3_20170104221645430.jpg.chip.jpg
136,2.7364063262939453,3,-1,-1,crop_part1\10_1_3_20170104221711437.jpg.chip.jpg
137,0.006005707662552595,3,-1,-1,crop_part1\10_1_3_20170109203848078.jpg.chip.jpg
138,-0.20661203563213348,3,-1,-1,crop_part1\10_1_3_20170109205323078.jpg.chip.jpg
139,-3.310741901397705,4,-1,-1,crop_part1\10_1_4_20161223225854867.jpg.chip.jpg
140,-3.163794755935669,4,-1,-1,crop_part1\10_1_4_20161223225900460.jpg.chip.jpg
141,0.22959446907043457,4,-1,-1,crop_part1\10_1_4_20170103200950879.jpg.chip.jpg
142,-0.05780575051903725,4,-1,-1,crop_part1\10_1_4_20170104005649671.jpg.chip.jpg
143,-2.9993600845336914,1,-1,-1,crop_part1\110_1_1_20170110155201038.jpg.chip.jpg
144,-3.9060988426208496,3,-1,-1,crop_part1\110_1_3_20170110155139762.jpg.chip.jpg
145,-0.2870999574661255,0,-1,-1,crop_part1\11_0_0_20170103200509559.jpg.chip.jpg
146,-0.032673031091690063,0,-1,-1,crop_part1\11_0_0_20170103200824775.jpg.chip.jpg
147,0.04409097135066986,0,-1,-1,crop_part1\11_0_0_20170104012556563.jpg.chip.jpg
148,-0.22341905534267426,0,-1,-1,crop_part1\11_0_0_20170110220408722.jpg.chip.jpg
149,-4.014530181884766,0,-1,-1,crop_part1\11_0_0_20170110220453002.jpg.chip.jpg
150,0.00016238255193457007,0,-1,-1,crop_part1\11_0_0_20170110220500946.jpg.chip.jpg
151,0.0003502290928736329,0,-1,-1,crop_part1\11_0_0_20170110220518578.jpg.chip.jpg
152,1.9877184968208894e-05,0,-1,-1,crop_part1\11_0_0_20170110220657089.jpg.chip.jpg
153,2.4743481844780035e-05,0,-1,-1,crop_part1\11_0_0_20170110220710576.jpg.chip.jpg
154,-0.007387898862361908,0,-1,-1,crop_part1\11_0_0_20170110224233654.jpg.chip.jpg
155,0.04298493266105652,0,-1,-1,crop_part1\11_0_0_20170110224340941.jpg.chip.jpg
156,3.2507565021514893,0,-1,-1,crop_part1\11_0_0_20170110224408700.jpg.chip.jpg
157,0.09563924372196198,0,-1,-1,crop_part1\11_0_0_20170110224505551.jpg.chip.jpg
158,-0.00012630483251996338,0,-1,-1,crop_part1\11_0_0_20170110224606036.jpg.chip.jpg
159,0.2764538526535034,0,-1,-1,crop_part1\11_0_0_20170110224742037.jpg.chip.jpg
160,-0.040656678378582,0,-1,-1,crop_part1\11_0_0_20170110224755272.jpg.chip.jpg
